 (),# SMs (SM),# TPCs (),data_type,encoding,end_ec,end_vbw,kernel,n_cols,n_vecs,patcher,sample_run,start_ec,start_vbw,unpacker,unpack_n_values,unpack_n_vectors,Achieved Active Warps Per SM (warp),Achieved Occupancy (%),Average DRAM Active Cycles (cycle),Average L1 Active Cycles (cycle),Average L2 Active Cycles (cycle),Average SM Active Cycles (cycle),Average SMSP Active Cycles (cycle),Block Limit Registers (block),Block Limit Shared Mem (block),Block Limit SM (block),Block Limit Warps (block),Block Size,Block Size (),Compute (SM) Throughput (%),Driver Shared Memory Per Block (byte/block),Duration (ns),Dynamic Shared Memory Per Block (byte/block),DRAM Frequency (hz),DRAM Throughput (%),Elapsed Cycles (cycle),Enabled TPC IDs (),Function Cache Configuration (),Grid Size,Grid Size (),ID,Kernel Name,L1/TEX Cache Throughput (%),L2 Cache Throughput (%),Memory Throughput (%),Registers Per Thread (register/thread),Shared Memory Configuration Size (byte),Stack Size (),Static Shared Memory Per Block (byte/block),SM Active Cycles (cycle),SM Frequency (hz),Theoretical Active Warps per SM (warp),Theoretical Occupancy (%),Threads (thread),Total DRAM Elapsed Cycles (cycle),Total L1 Elapsed Cycles (cycle),Total L2 Elapsed Cycles (cycle),Total SM Elapsed Cycles (cycle),Total SMSP Elapsed Cycles (cycle),Uses Green Context (),Waves Per SM ()
"",80,40,f64,ALP,20,8,query_multi_column,5,102400,stateful,5,20,3,stateful_branchless,1,4,7.69,12.01,2278951.28,20864967.91,18314311.97,20864967.91,20744670.45,4,32,32,32,"(64, 1, 1)",64,15.76,0,16116960,0,877515362.70,16.11,21152726,all,CachePreferNone,"(6400, 1, 1)",6400,24,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T1, bool *)",25.80,22.52,22.52,255,0,1024,0,20864967.91,1312220180.89,8,12.50,409600,452572160,1689058014,1290060992,1689058014,6756232056,0,20
"",80,40,f64,ALP,20,8,query_multi_column,6,102400,stateful,1,20,3,stateful_branchless,1,4,7.76,12.12,9924371.41,42754045.66,40398733.44,42754045.66,42567708.26,4,32,32,32,"(64, 1, 1)",64,9.29,0,32919648,0,877864672.19,34.34,43200530,all,CachePreferNone,"(6400, 1, 1)",6400,25,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",19.46,23.12,34.34,254,0,1024,0,42754045.66,1312016069.15,8,12.50,409600,924767872,3453136066,2634859456,3453136066,13812544264,0,20
"",80,40,f64,ALP,20,8,query_multi_column,6,102400,stateful,2,20,3,stateful_branchless,1,4,7.75,12.12,9927693.44,42744331.02,40432378.81,42744331.02,42552000.23,4,32,32,32,"(64, 1, 1)",64,9.29,0,32951808,0,876867939.99,34.36,43243161,all,CachePreferNone,"(6400, 1, 1)",6400,26,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",19.46,23.09,34.36,254,0,1024,0,42744331.02,1312021250.35,8,12.50,409600,924620288,3453046048,2637773888,3453046048,13812184192,0,20
"",80,40,f64,ALP,20,8,query_multi_column,6,102400,stateful,3,20,3,stateful_branchless,1,4,7.76,12.12,9925811.06,42739480.12,40393817.14,42739480.12,42608507.93,4,32,32,32,"(64, 1, 1)",64,9.29,0,32899296,0,877629357.18,34.38,43173910,all,CachePreferNone,"(6400, 1, 1)",6400,27,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",19.47,23.14,34.38,254,0,1024,0,42739480.12,1312019275.43,8,12.50,409600,923948416,3452279006,2634233024,3452279006,13809116024,0,20
"",80,40,f64,ALP,20,8,query_multi_column,6,102400,stateful,4,20,3,stateful_branchless,1,4,7.76,12.13,9920810.09,42759865.88,40405154.78,42759865.88,42572219.12,4,32,32,32,"(64, 1, 1)",64,9.28,0,32939008,0,877092594.90,34.34,43225392,all,CachePreferNone,"(6400, 1, 1)",6400,28,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",19.45,23.09,34.34,254,0,1024,0,42759865.88,1312019895.48,8,12.50,409600,924497920,3454003858,2637745536,3454003858,13816015432,0,20
"",80,40,f64,ALP,20,8,query_multi_column,6,102400,stateful,5,20,3,stateful_branchless,1,4,7.76,12.12,9947856.75,42738243.34,40408858.30,42738243.34,42565396.74,4,32,32,32,"(64, 1, 1)",64,9.29,0,32930176,0,876924192.57,34.45,43213606,all,CachePreferNone,"(6400, 1, 1)",6400,29,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",19.47,23.10,34.45,254,0,1024,0,42738243.34,1312014497.99,8,12.50,409600,924072576,3450888912,2636263104,3450888912,13803555648,0,20
"",80,40,f64,ALP,20,8,query_multi_column,7,102400,stateful,1,20,3,stateful_branchless,1,4,7.81,12.20,18971972.09,64596143.09,61522316.33,64596143.09,64367382.38,4,32,32,32,"(64, 1, 1)",64,7.58,0,49643744,0,880201783.33,43.42,65146336,all,CachePreferNone,"(6400, 1, 1)",6400,30,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",18.45,23.77,43.42,255,0,1024,0,64596143.09,1311988132.89,8,12.50,409600,1398288384,5207045032,3973831744,5207045032,20828180128,0,20
"",80,40,f64,ALP,20,8,query_multi_column,7,102400,stateful,2,20,3,stateful_branchless,1,4,7.82,12.21,18976660.59,64575570.35,61583070.39,64575570.35,64387607.91,4,32,32,32,"(64, 1, 1)",64,7.58,0,49718304,0,877451008.79,43.50,65244331,all,CachePreferNone,"(6400, 1, 1)",6400,31,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",18.44,23.74,43.50,255,0,1024,0,64575570.35,1311994069.63,8,12.50,409600,1396012032,5209017132,3980235328,5209017132,20836068528,0,20
"",80,40,f64,ALP,20,8,query_multi_column,7,102400,stateful,3,20,3,stateful_branchless,1,4,7.82,12.21,18978211.50,64625031.71,61563234.47,64625031.71,64405975.12,4,32,32,32,"(64, 1, 1)",64,7.57,0,49648576,0,879199596.78,43.48,65152719,all,CachePreferNone,"(6400, 1, 1)",6400,32,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",18.41,23.77,43.48,255,0,1024,0,64625031.71,1311986510.95,8,12.50,409600,1396832256,5218509704,3973944000,5218509704,20874038816,0,20
"",80,40,f64,ALP,20,8,query_multi_column,7,102400,stateful,4,20,3,stateful_branchless,1,4,7.82,12.22,18956909.94,64537555.50,61553574.52,64537555.50,64328521.78,4,32,32,32,"(64, 1, 1)",64,7.57,0,49788192,0,876031971.60,43.46,65336641,all,CachePreferNone,"(6400, 1, 1)",6400,33,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",18.41,23.71,43.46,255,0,1024,0,64537555.50,1311992891.81,8,12.50,409600,1395713536,5219400762,3983707776,5219400762,20877603048,0,20
"",80,40,f64,ALP,20,8,query_multi_column,7,102400,stateful,5,20,3,stateful_branchless,1,4,7.81,12.21,18975302.81,64546342.19,61558860.33,64546342.19,64313117.79,4,32,32,32,"(64, 1, 1)",64,7.58,0,49670240,0,877686437.59,43.53,65181566,all,CachePreferNone,"(6400, 1, 1)",6400,34,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",18.43,23.78,43.53,255,0,1024,0,64546342.19,1311990395.72,8,12.50,409600,1395036672,5211920504,3975620608,5211920504,20847682016,0,20
"",80,40,f64,ALP,20,8,query_multi_column,8,102400,stateful,1,20,3,stateful_branchless,1,4,7.84,12.25,26473821.19,80765862.25,77304486.42,80765862.25,80488658.61,4,32,32,32,"(64, 1, 1)",64,6.89,0,62207584,0,877948064.98,48.47,81631475,all,CachePreferNone,"(6400, 1, 1)",6400,35,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",18.17,24.93,48.47,255,0,1024,0,80765862.25,1311972015.07,8,12.50,409600,1747680896,6543237092,4980000960,6543237092,26172948368,0,20
"",80,40,f64,ALP,20,8,query_multi_column,8,102400,stateful,2,20,3,stateful_branchless,1,4,7.84,12.25,26475284.38,80771288.34,77207087.45,80771288.34,80494617.05,4,32,32,32,"(64, 1, 1)",64,6.90,0,62286656,0,876521866.90,48.49,81735238,all,CachePreferNone,"(6400, 1, 1)",6400,36,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",18.19,24.90,48.49,255,0,1024,0,80771288.34,1311970748.06,8,12.50,409600,1747059712,6534608018,4985777728,6534608018,26138432072,0,20
"",80,40,f64,ALP,20,8,query_multi_column,8,102400,stateful,3,20,3,stateful_branchless,1,4,7.84,12.26,26475480.66,80782628.94,77214749.22,80782628.94,80509508.89,4,32,32,32,"(64, 1, 1)",64,6.91,0,62205728,0,878490096.60,48.45,81629749,all,CachePreferNone,"(6400, 1, 1)",6400,37,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",18.21,24.93,48.45,255,0,1024,0,80782628.94,1311975310.91,8,12.50,409600,1748707712,6528086998,4980759232,6528086998,26112347992,0,20
"",80,40,f64,ALP,20,8,query_multi_column,8,102400,stateful,4,20,3,stateful_branchless,1,4,7.84,12.25,26480438.78,80794299.79,77236170.78,80794299.79,80509000.83,4,32,32,32,"(64, 1, 1)",64,6.91,0,62300768,0,876485888.58,48.49,81754352,all,CachePreferNone,"(6400, 1, 1)",6400,38,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",18.21,24.89,48.49,255,0,1024,0,80794299.79,1311975851.83,8,12.50,409600,1747383808,6527069810,4987188352,6527069810,26108279240,0,20
"",80,40,f64,ALP,20,8,query_multi_column,8,102400,stateful,5,20,3,stateful_branchless,1,4,7.84,12.25,26471538.12,80806063.36,77162077.06,80806063.36,80482239.45,4,32,32,32,"(64, 1, 1)",64,6.90,0,62282336,0,877363880.51,48.44,81729626,all,CachePreferNone,"(6400, 1, 1)",6400,39,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",18.20,24.89,48.44,255,0,1024,0,80806063.36,1311968744.50,8,12.50,409600,1748616704,6531949156,4985438720,6531949156,26127796624,0,20
"",80,40,f64,ALP,20,8,query_multi_column,9,102400,stateful,1,20,3,stateful_branchless,1,4,7.89,12.33,33869517.50,101191556.19,96762306.66,101191556.19,100946712.78,4,32,32,32,"(64, 1, 1)",64,6.21,0,77929056,0,877419380.01,49.53,102264585,all,CachePreferNone,"(6400, 1, 1)",6400,40,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",17.61,24.61,49.53,255,0,1120,0,101191556.19,1311999831.40,8,12.50,409600,2188046848,8168546888,6239082688,8168546888,32674187552,0,20
"",80,40,f64,ALP,20,8,query_multi_column,9,102400,stateful,2,20,3,stateful_branchless,1,4,7.89,12.33,33871146.66,101131855.99,96781977.12,101131855.99,100969718.88,4,32,32,32,"(64, 1, 1)",64,6.20,0,77913472,0,876583294.86,49.59,102243975,all,CachePreferNone,"(6400, 1, 1)",6400,41,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",17.60,24.61,49.59,255,0,1120,0,101131855.99,1311996188.97,8,12.50,409600,2185524736,8172646602,6238501248,8172646602,32690586408,0,20
"",80,40,f64,ALP,20,8,query_multi_column,9,102400,stateful,3,20,3,stateful_branchless,1,4,7.89,12.33,33867971.59,101166682.34,96784758.19,101166682.34,100904128.41,4,32,32,32,"(64, 1, 1)",64,6.20,0,77869312,0,877558543.22,49.56,102186139,all,CachePreferNone,"(6400, 1, 1)",6400,42,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",17.59,24.63,49.56,255,0,1120,0,101166682.34,1311996271.39,8,12.50,409600,2186716160,8177470534,6234352832,8177470534,32709882136,0,20
"",80,40,f64,ALP,20,8,query_multi_column,9,102400,stateful,4,20,3,stateful_branchless,1,4,7.89,12.33,33869120.88,101114333.61,96765717.12,101114333.61,100983944.86,4,32,32,32,"(64, 1, 1)",64,6.20,0,77818848,0,877645066.14,49.59,102120555,all,CachePreferNone,"(6400, 1, 1)",6400,43,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",17.59,24.64,49.59,255,0,1120,0,101114333.61,1311999412.19,8,12.50,409600,2185514496,8175764834,6230250048,8175764834,32703059336,0,20
"",80,40,f64,ALP,20,8,query_multi_column,9,102400,stateful,5,20,3,stateful_branchless,1,4,7.89,12.33,33870809.53,101191625.91,96737423.06,101191625.91,100910735.87,4,32,32,32,"(64, 1, 1)",64,6.20,0,77964928,0,876380723.39,49.57,102308326,all,CachePreferNone,"(6400, 1, 1)",6400,44,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",17.59,24.64,49.57,255,0,1120,0,101191625.91,1311372544.33,8,12.50,409600,2186462720,8177936146,6229686272,8177936146,32711744584,0,20
"",80,40,f64,ALP,20,8,query_multi_column,10,102400,stateful,1,20,3,stateful_branchless,1,4,7.91,12.36,41342239.16,117824835.94,113052117.84,117824835.94,117578695.44,4,32,32,32,"(64, 1, 1)",64,5.91,0,90890560,0,877317424.38,51.85,119270665,all,CachePreferNone,"(6400, 1, 1)",6400,45,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",17.88,25.31,51.85,255,0,1472,0,117824835.94,1311987948.29,8,12.50,409600,2551675904,9530085864,7276925568,9530085864,38120343456,0,20
"",80,40,f64,ALP,20,8,query_multi_column,10,102400,stateful,2,20,3,stateful_branchless,1,4,7.91,12.36,41336415.12,117839915.78,112951811.56,117839915.78,117598205.86,4,32,32,32,"(64, 1, 1)",64,5.91,0,90849248,0,877659482.66,51.84,119214003,all,CachePreferNone,"(6400, 1, 1)",6400,46,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",17.88,25.34,51.84,255,0,1472,0,117839915.78,1311982077.90,8,12.50,409600,2551510528,9533973304,7271134336,9533973304,38135893216,0,20
"",80,40,f64,ALP,20,8,query_multi_column,10,102400,stateful,3,20,3,stateful_branchless,1,4,7.91,12.36,41341635.22,117839190.78,112943733.98,117839190.78,117617123.18,4,32,32,32,"(64, 1, 1)",64,5.90,0,90826880,0,877686253.23,51.86,119186282,all,CachePreferNone,"(6400, 1, 1)",6400,47,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",17.87,25.33,51.86,255,0,1472,0,117839190.78,1311990817.04,8,12.50,409600,2550960128,9534915564,7270944192,9534915564,38139662256,0,20
"",80,40,f64,ALP,20,8,query_multi_column,10,102400,stateful,4,20,3,stateful_branchless,1,4,7.91,12.36,41341013.16,117829907.64,113014051.53,117829907.64,117608780.50,4,32,32,32,"(64, 1, 1)",64,5.90,0,90888064,0,877168645.60,51.86,119263237,all,CachePreferNone,"(6400, 1, 1)",6400,48,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",17.86,25.32,51.86,255,0,1472,0,117829907.64,1311988165.28,8,12.50,409600,2551173120,9541794440,7274449152,9541794440,38167177760,0,20
"",80,40,f64,ALP,20,8,query_multi_column,10,102400,stateful,5,20,3,stateful_branchless,1,4,7.91,12.36,41336833.38,117839429.88,113057924.14,117839429.88,117595846.85,4,32,32,32,"(64, 1, 1)",64,5.91,0,90880032,0,877394057.26,51.84,119250908,all,CachePreferNone,"(6400, 1, 1)",6400,49,"void query_multi_column<double, 4, 1, ALPDecompressor<double, 4, BitUnpackerStatefulBranchless<double, 4, 1, ALPFunctor<double, 4>>, StatefulALPExceptionPatcher<double, 4, 1>, ALPColumn<double>>, ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",17.88,25.31,51.84,255,0,1472,0,117839429.88,1311979087.99,8,12.50,409600,2551603200,9534469260,7276902784,9534469260,38137877040,0,20
"",80,40,u32,FFOR,0,32,query_multi_column,1,102400,none,1,0,0,old_fls,32,1,13.98,21.84,1303.72,85218.65,32406.41,85218.65,74786.96,24,32,32,32,"(64, 1, 1)",64,34.10,0,87072,0,875413450.94,1.71,114112,all,CachePreferNone,"(51200, 1, 1)",51200,0,"void query_multi_column<unsigned int, 1, 32, FFORDecompressor<unsigned int, 1, BitUnpackerOldFls<unsigned int, 1, 32, FFORFunctor<unsigned int, 1>>, FFORColumn<unsigned int>>, FFORColumn<unsigned int>>(T5, T1, bool *)",9.10,2.08,6.82,40,0,1024,0,85218.65,1310126485.36,48,75,3276800,2439168,9089522,7002496,9089522,36358088,0,26.67
"",80,40,u32,FFOR,0,32,query_multi_column,1,102400,none,2,0,0,old_fls,32,1,13.81,21.58,1303.72,85579.90,33953.98,85579.90,72658.99,24,32,32,32,"(64, 1, 1)",64,34.07,0,86944,0,876886271.62,1.71,113967,all,CachePreferNone,"(51200, 1, 1)",51200,1,"void query_multi_column<unsigned int, 1, 32, FFORDecompressor<unsigned int, 1, BitUnpackerOldFls<unsigned int, 1, 32, FFORFunctor<unsigned int, 1>>, FFORColumn<unsigned int>>, FFORColumn<unsigned int>>(T5, T1, bool *)",9.06,2.09,6.82,40,0,1024,0,85579.90,1310339605.57,48,75,3276800,2439680,9097072,6995776,9097072,36388288,0,26.67
"",80,40,u32,FFOR,0,32,query_multi_column,1,102400,none,3,0,0,old_fls,32,1,13.97,21.83,1303.72,85184.62,33107.19,85184.62,74855.49,24,32,32,32,"(64, 1, 1)",64,34.01,0,87008,0,874586244.94,1.71,114036,all,CachePreferNone,"(51200, 1, 1)",51200,2,"void query_multi_column<unsigned int, 1, 32, FFORDecompressor<unsigned int, 1, BitUnpackerOldFls<unsigned int, 1, 32, FFORFunctor<unsigned int, 1>>, FFORColumn<unsigned int>>, FFORColumn<unsigned int>>(T5, T1, bool *)",9.10,2.09,6.81,40,0,1024,0,85184.62,1310090259.90,48,75,3276800,2435072,9112632,7002240,9112632,36450528,0,26.67
"",80,40,u32,FFOR,0,32,query_multi_column,1,102400,none,4,0,0,old_fls,32,1,13.92,21.75,1303.72,85330.24,35013.03,85330.24,75151.12,24,32,32,32,"(64, 1, 1)",64,34.03,0,86976,0,875275938.19,1.71,113994,all,CachePreferNone,"(51200, 1, 1)",51200,3,"void query_multi_column<unsigned int, 1, 32, FFORDecompressor<unsigned int, 1, BitUnpackerOldFls<unsigned int, 1, 32, FFORFunctor<unsigned int, 1>>, FFORColumn<unsigned int>>, FFORColumn<unsigned int>>(T5, T1, bool *)",9.09,2.09,6.81,40,0,1024,0,85330.24,1310250337.26,48,75,3276800,2436096,9109952,7000576,9109952,36439808,0,26.67
"",80,40,u32,FFOR,0,32,query_multi_column,1,102400,none,5,0,0,old_fls,32,1,14.41,22.52,1303.72,84372.32,32376.95,84372.32,71836.25,24,32,32,32,"(64, 1, 1)",64,34.07,0,86848,0,878085851.14,1.71,113839,all,CachePreferNone,"(51200, 1, 1)",51200,4,"void query_multi_column<unsigned int, 1, 32, FFORDecompressor<unsigned int, 1, BitUnpackerOldFls<unsigned int, 1, 32, FFORFunctor<unsigned int, 1>>, FFORColumn<unsigned int>>, FFORColumn<unsigned int>>(T5, T1, bool *)",9.19,2.09,6.82,40,0,1024,0,84372.32,1310390951.24,48,75,3276800,2440320,9097872,6998784,9097872,36391488,0,26.67
"",80,40,u32,FFOR,0,32,query_multi_column,2,102400,none,1,0,0,old_fls,32,1,17.64,27.57,2606.16,113456.62,32449.45,113456.62,112719.14,14,32,32,32,"(64, 1, 1)",64,66.72,0,88672,0,878157704.80,3.35,116201,all,CachePreferNone,"(51200, 1, 1)",51200,5,"void query_multi_column<unsigned int, 1, 32, FFORDecompressor<unsigned int, 1, BitUnpackerOldFls<unsigned int, 1, 32, FFORFunctor<unsigned int, 1>>, FFORColumn<unsigned int>>, FFORColumn<unsigned int>>(T5, T5, T1, bool *)",11.45,4.14,11.19,72,0,1024,0,113456.62,1308821649.83,28,43.75,3276800,2491776,9288606,7106112,9288606,37154424,0,45.71
"",80,40,u32,FFOR,0,32,query_multi_column,2,102400,none,2,0,0,old_fls,32,1,17.62,27.52,2606.16,113539.45,32539.42,113539.45,112952.79,14,32,32,32,"(64, 1, 1)",64,66.59,0,88800,0,878378378.38,3.34,116340,all,CachePreferNone,"(51200, 1, 1)",51200,6,"void query_multi_column<unsigned int, 1, 32, FFORDecompressor<unsigned int, 1, BitUnpackerOldFls<unsigned int, 1, 32, FFORFunctor<unsigned int, 1>>, FFORColumn<unsigned int>>, FFORColumn<unsigned int>>(T5, T5, T1, bool *)",11.45,4.10,11.17,72,0,1024,0,113539.45,1308521021.02,28,43.75,3276800,2496000,9306540,7113664,9306540,37226160,0,45.71
"",80,40,u32,FFOR,0,32,query_multi_column,2,102400,none,3,0,0,old_fls,32,1,17.66,27.60,2606.16,113247.48,32268.42,113247.48,112873.64,14,32,32,32,"(64, 1, 1)",64,66.73,0,88864,0,875405113.43,3.35,116471,all,CachePreferNone,"(51200, 1, 1)",51200,7,"void query_multi_column<unsigned int, 1, 32, FFORDecompressor<unsigned int, 1, BitUnpackerOldFls<unsigned int, 1, 32, FFORFunctor<unsigned int, 1>>, FFORColumn<unsigned int>>, FFORColumn<unsigned int>>(T5, T5, T1, bool *)",11.47,4.12,11.19,72,0,1024,0,113247.48,1308608285.32,28,43.75,3276800,2489344,9286766,7113536,9286766,37147064,0,45.71
"",80,40,u32,FFOR,0,32,query_multi_column,2,102400,none,4,0,0,old_fls,32,1,17.60,27.51,2606.16,113112.24,32396.39,113112.24,112896.98,14,32,32,32,"(64, 1, 1)",64,66.69,0,88768,0,875585796.68,3.35,116322,all,CachePreferNone,"(51200, 1, 1)",51200,8,"void query_multi_column<unsigned int, 1, 32, FFORDecompressor<unsigned int, 1, BitUnpackerOldFls<unsigned int, 1, 32, FFORFunctor<unsigned int, 1>>, FFORColumn<unsigned int>>, FFORColumn<unsigned int>>(T5, T5, T1, bool *)",11.49,4.11,11.19,72,0,1024,0,113112.24,1308744893.05,28,43.75,3276800,2487168,9291974,7107072,9291974,37167896,0,45.71
