 (),data_type,encoding,end_ec,end_vbw,kernel,n_cols,n_vecs,patcher,sample_run,start_ec,start_vbw,unpacker,unpack_n_values,unpack_n_vectors,Achieved Active Warps Per SM (warp),Achieved Occupancy (%),Block Limit Registers (block),Block Limit Shared Mem (block),Block Limit SM (block),Block Limit Warps (block),Block Size,Block Size (),Compute (SM) Throughput (%),Driver Shared Memory Per Block (byte/block),Duration (nsecond),Dynamic Shared Memory Per Block (byte/block),DRAM Frequency (cycle/second),DRAM Throughput (%),Elapsed Cycles (cycle),Function Cache Configuration (),Grid Size,Grid Size (),ID,Kernel Name,L1/TEX Cache Throughput (%),L2 Cache Throughput (%),Memory Throughput (%),Registers Per Thread (register/thread),Shared Memory Configuration Size (byte),Static Shared Memory Per Block (byte/block),SM Active Cycles (cycle),SM Frequency (cycle/second),Theoretical Active Warps per SM (warp),Theoretical Occupancy (%),Threads (thread),Waves Per SM ()
"",f64,ALP,20,8,query_multi_column,3,102400,naive_branchless,2,20,3,stateful_branchless,1,1,27.51,57.31,14,32,24,24,"(64, 1, 1)",64,85.54,1024,3618048,0,10237316917.85,3.36,8384273,CachePreferNone,"(25600, 1, 1)",25600,11,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T1, bool *)",16.33,7.67,16.30,72,32768,0,8337900.36,2310678391.59,28,58.33,1638400,27.71
"",f64,ALP,20,8,query_multi_column,3,102400,naive_branchless,3,20,3,stateful_branchless,1,1,27.51,57.31,14,32,24,24,"(64, 1, 1)",64,85.50,1024,3595488,0,10244021395.70,3.38,8383545,CachePreferNone,"(25600, 1, 1)",25600,12,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T1, bool *)",16.33,7.72,16.29,72,32768,0,8338012.76,2326041138.23,28,58.33,1638400,27.71
"",f64,ALP,20,8,query_multi_column,3,102400,naive_branchless,4,20,3,stateful_branchless,1,1,27.51,57.31,14,32,24,24,"(64, 1, 1)",64,85.60,1024,3577856,0,10239696622.78,3.40,8361060,CachePreferNone,"(25600, 1, 1)",25600,13,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T1, bool *)",16.34,7.77,16.31,72,32768,0,8337896.27,2334476522.63,28,58.33,1638400,27.71
"",f64,ALP,20,8,query_multi_column,3,102400,naive_branchless,5,20,3,stateful_branchless,1,1,27.50,57.30,14,32,24,24,"(64, 1, 1)",64,85.51,1024,3619392,0,10175233851.43,3.38,8382202,CachePreferNone,"(25600, 1, 1)",25600,14,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T1, bool *)",16.33,7.75,16.29,72,32768,0,8338225.56,2310593556.41,28,58.33,1638400,27.71
"",f64,ALP,20,8,query_multi_column,4,102400,naive_branchless,1,20,3,stateful_branchless,1,1,19.74,41.13,10,32,24,24,"(64, 1, 1)",64,85.11,1024,4844896,0,10190022654.77,3.37,11217695,CachePreferNone,"(25600, 1, 1)",25600,15,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T1, bool *)",16.27,9.11,16.23,96,32768,0,11176669.09,2311978110.57,20,41.67,1638400,38.79
"",f64,ALP,20,8,query_multi_column,4,102400,naive_branchless,2,20,3,stateful_branchless,1,1,19.74,41.13,10,32,24,24,"(64, 1, 1)",64,85.08,1024,4845888,0,10235693437.41,3.35,11239930,CachePreferNone,"(25600, 1, 1)",25600,16,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T1, bool *)",16.26,9.15,16.22,96,32768,0,11176642.12,2312734425.56,20,41.67,1638400,38.79
"",f64,ALP,20,8,query_multi_column,4,102400,naive_branchless,3,20,3,stateful_branchless,1,1,19.74,41.13,10,32,24,24,"(64, 1, 1)",64,85.09,1024,4845760,0,10235726078.06,3.35,11239535,CachePreferNone,"(25600, 1, 1)",25600,17,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T1, bool *)",16.26,9.12,16.23,96,32768,0,11176908.79,2312534600.70,20,41.67,1638400,38.79
"",f64,ALP,20,8,query_multi_column,4,102400,naive_branchless,4,20,3,stateful_branchless,1,1,19.75,41.14,10,32,24,24,"(64, 1, 1)",64,85.09,1024,4844512,0,10237966589.82,3.35,11239238,CachePreferNone,"(25600, 1, 1)",25600,18,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T1, bool *)",16.27,9.10,16.23,96,32768,0,11176850.44,2312968055.40,20,41.67,1638400,38.79
"",f64,ALP,20,8,query_multi_column,4,102400,naive_branchless,5,20,3,stateful_branchless,1,1,19.74,41.12,10,32,24,24,"(64, 1, 1)",64,85.06,1024,4845472,0,10240587501.07,3.35,11239186,CachePreferNone,"(25600, 1, 1)",25600,19,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T1, bool *)",16.26,9.14,16.22,96,32768,0,11177138.91,2313349624.83,20,41.67,1638400,38.79
"",f64,ALP,20,8,query_multi_column,5,102400,naive_branchless,1,20,3,stateful_branchless,1,1,15.81,32.94,8,16,24,24,"(64, 1, 1)",64,84.47,1024,6058912,0,10241057140.29,3.35,14138975,CachePreferNone,"(25600, 1, 1)",25600,20,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T1, bool *)",16.12,8.45,16.08,126,16384,0,14074223.94,2328607292.31,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,5,102400,naive_branchless,2,20,3,stateful_branchless,1,1,15.81,32.94,8,16,24,24,"(64, 1, 1)",64,84.45,1024,6093856,0,10241586279.69,3.33,14151180,CachePreferNone,"(25600, 1, 1)",25600,21,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T1, bool *)",16.12,8.45,16.08,126,16384,0,14074554.32,2315836666.75,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,5,102400,naive_branchless,3,20,3,stateful_branchless,1,1,15.81,32.94,8,16,24,24,"(64, 1, 1)",64,84.45,1024,6094080,0,10240537702.16,3.32,14152557,CachePreferNone,"(25600, 1, 1)",25600,22,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T1, bool *)",16.12,8.46,16.08,126,16384,0,14074679.67,2315914652.69,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,5,102400,naive_branchless,4,20,3,stateful_branchless,1,1,15.81,32.94,8,16,24,24,"(64, 1, 1)",64,84.45,1024,6095968,0,10237702035.18,3.32,14152049,CachePreferNone,"(25600, 1, 1)",25600,23,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T1, bool *)",16.12,8.41,16.08,126,16384,0,14074093.17,2315244956.45,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,5,102400,naive_branchless,5,20,3,stateful_branchless,1,1,15.82,32.95,8,16,24,24,"(64, 1, 1)",64,84.45,1024,6095264,0,10237015492.68,3.33,14151149,CachePreferNone,"(25600, 1, 1)",25600,24,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T1, bool *)",16.12,8.43,16.08,126,16384,0,14075090.88,2315378573.70,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,6,102400,naive_branchless,1,20,3,stateful_branchless,1,1,11.79,24.56,6,16,24,24,"(64, 1, 1)",64,85.30,1024,7239616,0,10240613866.81,3.36,16815053,CachePreferNone,"(25600, 1, 1)",25600,25,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",16.28,8.38,16.23,136,16384,0,16712392.61,2315912842.15,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,6,102400,naive_branchless,2,20,3,stateful_branchless,1,1,11.79,24.56,6,16,24,24,"(64, 1, 1)",64,85.31,1024,7240352,0,10191946468.90,3.38,16786347,CachePreferNone,"(25600, 1, 1)",25600,26,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",16.28,8.43,16.23,136,16384,0,16711255.52,2315188750.49,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,6,102400,naive_branchless,3,20,3,stateful_branchless,1,1,11.79,24.55,6,16,24,24,"(64, 1, 1)",64,85.27,1024,7239712,0,10150591625.74,3.39,16781082,CachePreferNone,"(25600, 1, 1)",25600,27,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",16.28,8.42,16.23,136,16384,0,16710041.33,2316347805.00,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,6,102400,naive_branchless,4,20,3,stateful_branchless,1,1,11.79,24.55,6,16,24,24,"(64, 1, 1)",64,85.29,1024,7203712,0,10234936654.88,3.38,16808724,CachePreferNone,"(25600, 1, 1)",25600,28,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",16.28,8.39,16.23,136,16384,0,16711815,2327636478.71,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,6,102400,naive_branchless,5,20,3,stateful_branchless,1,1,11.79,24.56,6,16,24,24,"(64, 1, 1)",64,85.28,1024,7253056,0,10223508545.91,3.36,16818257,CachePreferNone,"(25600, 1, 1)",25600,29,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",16.28,8.42,16.23,136,16384,0,16712551.33,2312144517.66,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,7,102400,naive_branchless,1,20,3,stateful_branchless,1,1,11.89,24.76,6,16,24,24,"(64, 1, 1)",64,85.27,1024,8461248,0,10236719689.58,3.35,19627288,CachePreferNone,"(25600, 1, 1)",25600,30,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",16.36,12.62,16.32,166,16384,0,19521723.33,2312795464.69,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,7,102400,naive_branchless,2,20,3,stateful_branchless,1,1,11.89,24.77,6,16,24,24,"(64, 1, 1)",64,85.33,1024,8460320,0,10131285814.25,3.39,19568265,CachePreferNone,"(25600, 1, 1)",25600,31,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",16.36,12.69,16.34,166,16384,0,19520150.02,2311007010.77,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,7,102400,naive_branchless,3,20,3,stateful_branchless,1,1,11.89,24.76,6,16,24,24,"(64, 1, 1)",64,85.24,1024,8412672,0,10238619073.70,3.37,19624427,CachePreferNone,"(25600, 1, 1)",25600,32,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",16.36,12.65,16.32,166,16384,0,19522989.06,2326950957.63,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,7,102400,naive_branchless,4,20,3,stateful_branchless,1,1,11.89,24.76,6,16,24,24,"(64, 1, 1)",64,85.23,1024,8411712,0,10242176622.31,3.37,19625924,CachePreferNone,"(25600, 1, 1)",25600,33,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",16.36,12.66,16.32,166,16384,0,19521917.47,2327278006.35,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,7,102400,naive_branchless,5,20,3,stateful_branchless,1,1,11.89,24.77,6,16,24,24,"(64, 1, 1)",64,85.32,1024,8412672,0,10189763252.39,3.39,19569921,CachePreferNone,"(25600, 1, 1)",25600,34,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",16.36,12.74,16.33,166,16384,0,19520159.23,2324185823.48,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,8,102400,naive_branchless,1,20,3,stateful_branchless,1,1,7.83,16.31,4,8,24,24,"(64, 1, 1)",64,83.88,1024,9761728,0,10235119028.11,3.32,22792956,CachePreferNone,"(25600, 1, 1)",25600,35,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",15.95,6.92,15.91,178,8192,0,22679664.91,2328902082.36,8,16.67,1638400,96.97
"",f64,ALP,20,8,query_multi_column,8,102400,naive_branchless,2,20,3,stateful_branchless,1,1,7.83,16.32,4,8,24,24,"(64, 1, 1)",64,83.83,1024,9766240,0,10236917380.69,3.32,22803754,CachePreferNone,"(25600, 1, 1)",25600,36,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveBranchlessALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",15.95,6.90,15.91,178,8192,0,22681188.94,2329077260.03,8,16.67,1638400,96.97
