return_code,avg_bits_per_value,avg_exceptions_per_vector,kernel,compressor,file,n_bytes,duration_ms,compression_ratio,data_type,n_vecs,sample_run
0,"","",decompression,Snappy,publicbi-CommonGovernment-baseandalloptionsvalue,45547520,3.501184,1.184911,f32,0,4
0,"","",decompression_query,Deflate,publicbi-CMSprovider-STDEV_SUBMITTED_CHRG_AMT,37150720,9.005312,2.194043,f32,0,2
0,"","",decompression,GDeflate,publicbi-Telco-TOTAL_OUTGOING_MIN_P2,11649024,2.655776,1.286584,f32,0,5
0,"","",decompression,LZ4,publicbi-MedPayment1-line_srvc_cnt,36610048,5.415520,1.344277,f32,0,3
0,"","",decompression_query,Bitcomp,alp-ssd_hdd_benchmarks_f,65536,0.166432,1.079244,f64,0,4
0,0.598677,354.966152,decompression,GALP,publicbi-CMSprovider-STDEV_SUBMITTED_CHRG_AMT,37150720,0.220896,1.798520,f32,0,2
0,11.177892,17.587044,decompression,ALP,publicbi-PanCreactomy1-LINE_SRVC_CNT,36610048,0.169984,2.654066,f32,0,2
0,"","",decompression_query,GDeflate,publicbi-Telco-RECHRG_TOTAL_LOAD_P1,11649024,2.563200,2.008838,f32,0,4
0,16.645953,263.481205,decompression_query,ALP,publicbi-CommonGovernment-nongsadollar,45547520,0.321536,1.101499,f32,0,3
0,"","",decompression_query,Deflate,publicbi-CommonGovernment-nongsadollar,45547520,9.688640,1.532248,f32,0,5
0,"","",decompression_query,Deflate,publicbi-Telco-TOTAL_MINS_P2,11649024,8.993216,1.286837,f32,0,4
0,"","",decompression,GDeflate,publicbi-Telco-ONNET_MINS_P4,11649024,2.673376,1.577628,f32,0,3
0,8.175926,4.259259,decompression,ALP,alp-neon_pm10_dust,1769472,0.045056,7.446521,f64,0,1
0,"","",decompression,Bitcomp,publicbi-Telco-RECHRG_INC_MIN_USED_P2,11649024,0.354304,1.023010,f32,0,3
0,"","",decompression,Deflate,alp-neon_pm10_dust,1769472,8.683936,1.459468,f64,0,1
0,"","",decompression_query,Thrust,alp-cms1,148602880,4.826048,1.000000,f64,0,5
0,"","",decompression,Bitcomp,publicbi-Telco-TOTAL_OUTGOING_MIN_P2,11649024,0.320736,1.111613,f32,0,4
0,"","",decompression,Snappy,alp-nyc29,139567104,6.238624,1.895331,f64,0,2
0,16.151547,56.390295,decompression,ALP,publicbi-Telco-OFFNET_REV_P1,11649024,0.090112,1.697655,f32,0,2
0,"","",decompression_query,Snappy,publicbi-Telco-TOTAL_MINS_P2,11649024,2.979264,1.117961,f32,0,4
0,"","",decompression_query,GDeflate,publicbi-Telco-OFFNET_REV_P1,11649024,2.618432,1.661207,f32,0,3
0,"","",decompression,zstd,publicbi-Telco-TOTAL_OUTGOING_MIN_P3,11649024,8.218464,1.639083,f32,0,1
0,28.258875,145.057442,decompression_query,GALP,alp-medicare1,74301440,0.156160,1.602908,f64,0,5
0,"","",decompression,Snappy,alp-stocks_usa_c,2256609280,60.176128,3.220205,f64,0,3
0,"","",decompression_query,LZ4,alp-cms9,148602880,4.945632,2.573858,f64,0,4
0,"","",decompression_query,Thrust,publicbi-MedPayment1-line_srvc_cnt,36610048,2.472736,1.000000,f32,0,2
0,"","",decompression,LZ4,alp-food_prices,16400384,3.269920,2.391614,f64,0,2
0,"","",decompression_query,Snappy,publicbi-Telco-ONNET_MINS_P1,11649024,3.194720,1.185313,f32,0,5
0,11.371003,9.743219,decompression,ALP,alp-medicare9,74301440,0.271360,5.238118,f64,0,2
0,17.482771,174.158228,decompression,GALP,publicbi-Telco-TOTAL_MINS_P2,11649024,0.056128,1.221322,f32,0,1
0,"","",decompression_query,zstd,alp-gov10,1128988672,83.923103,2.299754,f64,0,1
0,"","",decompression_query,zstd,alp-cms9,148602880,10.303488,4.212944,f64,0,1
0,"","",decompression_query,BitcompSparse,publicbi-Telco-FREE_MINS_P1,11649024,0.274304,1.174000,f32,0,3
